Filename,Labels,Category
Q6dVti1YVwM.mp3,"Music,Sitar",Musical Instruments
Q6hC31fEN2I.mp3,"Clock,Music,Tick-tock",Musical Instruments
Q6hIvsdfCF8.mp3,"Singing,Finger snapping,Vocal music,A capella",Human Sounds
q6meFp5fTd8.mp3,"Insect,Croak,Mosquito,Frog,Fly, housefly",Animal Sounds
Q6nMNWRvWfM.mp3,"Tabla,Drum,Percussion",Musical Instruments
Q6rij_svhuc.mp3,"Computer keyboard,Whispering,Typing",Human Sounds
Q6SgmlYMYLA.mp3,"Background music,New-age music,Music,Ambient music",Musical Instruments
Q6ThTeKdgR0.mp3,Car passing by,Vehicle Sounds
q6uhJr7OCas.mp3,Tubular bells,Miscellaneous
Q75y0TIp7Ds.mp3,"Music,Tap",Musical Instruments
q76JvcGsN-c.mp3,"Writing,Speech",Human Sounds
Q789S_9JCio.mp3,"Singing,Music,Pop music,Zing",Human Sounds
Q78RiH2gjFE.mp3,Wheeze,Miscellaneous
q7GZHECQTmI.mp3,Crushing,Miscellaneous
Q7oWXOByo28.mp3,"Music,Techno,Trance music",Musical Instruments
q7s7C4oNlFo.mp3,"Christian music,Music",Musical Instruments
Q7YZp_GPylw.mp3,"Water tap, faucet,Bathtub (filling or washing),Water",Environmental Sounds
Q7z60YyuJsk.mp3,Throbbing,Miscellaneous
q81ptFSA4mk.mp3,"Fowl,Honk,Goose",Miscellaneous
q8egmttpCk8.mp3,"Mains hum,Hum",Miscellaneous
Q8f6y2IcVg0.mp3,"Music,Roll,Rock and roll",Musical Instruments
q8Gkn9hvejY.mp3,"Croak,Frog",Miscellaneous
q8IBZUnsaic.mp3,"Squawk,Speech",Human Sounds
q8tvmz6bD1I.mp3,"Pulleys,Mechanisms",Miscellaneous
Q91SlWV-gqk.mp3,Arrow,Miscellaneous
Q92YqF8N3N8.mp3,"Clock,Music,Camera",Musical Instruments
Q93n3dvaaTI.mp3,Orchestra,Miscellaneous
Q93NUvAG2J0.mp3,"Dental drill, dentist's drill,Inside, small room",Miscellaneous
Q9DRfeNHKGw.mp3,"Organ,Electronic organ",Miscellaneous
q9DzO_I4dXg.mp3,"Scratching (performance technique),Sampler,Beatboxing,Music",Musical Instruments
Q9gEh0GV5nw.mp3,Scissors,Miscellaneous
Q9gWfok9Q5c.mp3,"Music,Crunch",Musical Instruments
Q9lXDmPw-Qg.mp3,"Buzz,Speech",Human Sounds
Q9TAztHu9sk.mp3,"Sanding,Rub",Miscellaneous
q9YBqlAwDec.mp3,"Rain,Raindrop,Rain on surface",Environmental Sounds
q9zAlMM-A9I.mp3,"Music,Opera,Classical music",Musical Instruments
Qa-Qs9CtOOw.mp3,"Music,Scary music",Musical Instruments
QA7LhLuT6I4.mp3,"Thunk,Speech",Human Sounds
qA7n1AOFwiU.mp3,"Speech,Microwave oven",Human Sounds
qAaBmxToZ_M.mp3,"Crowd,Battle cry",Miscellaneous
qacbJBnCoUk.mp3,Stomach rumble,Miscellaneous
qaCD3TSTn2k.mp3,"Knock,Speech",Human Sounds
QAG-o0FJzNY.mp3,"Slap, smack",Miscellaneous
QAgy9r331v0.mp3,"Caterwaul,Speech",Animal Sounds
qAgZ__fk9LY.mp3,"Guitar,Jazz,Music,Musical instrument,Plucked string instrument",Musical Instruments
QAJ7QOnHpLE.mp3,"Liquid,Music,Fill (with liquid),Speech",Human Sounds
qajtIAig54w.mp3,"Fowl,Crowing, cock-a-doodle-doo,Cluck,Chicken, rooster",Animal Sounds
QaL51pYn4uQ.mp3,"Harp,Jingle, tinkle,Pizzicato",Miscellaneous
qaMPqKp6yvk.mp3,"Drill,Tools,Power tool",Machine and Tool Sounds
qAOjOLJDHYw.mp3,"Crow,Caw,Speech",Human Sounds
qaQjG9SwORU.mp3,"Singing,Yodeling,Music,Music of Latin America",Human Sounds
Qaqqxq9E9p8.mp3,Alarm,Miscellaneous
qAQuljp-atA.mp3,"Engine,Motorcycle,Accelerating, revving, vroom,Vehicle,Engine starting",Vehicle Sounds
qAr3mFkEvco.mp3,"Afrobeat,Music of Africa,Disco,Music,Hip hop music",Musical Instruments
QAR8cq5Bl94.mp3,"Disco,House music,Music,Electronic dance music,Dance music,Electronica",Musical Instruments
QASgXRMPKwY.mp3,"Ping,Inside, small room",Miscellaneous
qAtX6QRLKy0.mp3,"Canidae, dogs, wolves,Domestic animals, pets,Pant,Dog,Animal",Animal Sounds
QAWuHvVCI6g.mp3,"Motor vehicle (road),Skidding,Vehicle,Speech,Car",Human Sounds
qaZrzoH8Jvk.mp3,"Heart sounds, heartbeat,Pulse,Speech",Human Sounds
qaZYMjKrUCo.mp3,"Speech,Sewing machine",Human Sounds
qb50ye-3OJU.mp3,"Sink (filling or washing),Water tap, faucet,Water",Environmental Sounds
Qb6N3HvbmgQ.mp3,"Telephone dialing, DTMF,Telephone,Inside, small room",Miscellaneous
qb9ZQER2Q5o.mp3,Clatter,Miscellaneous
qBdYnRhdWcQ.mp3,"Narration, monologue,Speech,Speech synthesizer",Human Sounds
qbexOeoH5hg.mp3,"Singing,Music,Grunge",Human Sounds
QBhhtVMiQBQ.mp3,"Carnatic music,Background music,Chant,Music",Musical Instruments
qbIPQGY8RRA.mp3,"Mantra,Music,Musical instrument,Rattle (instrument),Bowed string instrument",Musical Instruments
QBJ3ttcgkaI.mp3,"Groan,Speech",Human Sounds
QBj5dyzsJkY.mp3,"Insect,Cricket",Animal Sounds
QBjKntYuUIk.mp3,"Cat,Speech,Roaring cats (lions, tigers)",Animal Sounds
QBMDnMRwQCc.mp3,"Vehicle,Helicopter,Speech,Car",Human Sounds
QBMM1ocXkhY.mp3,"Music,Rapping,Hip hop music",Musical Instruments
QbrqQeBZO8g.mp3,"Music,Eruption,Speech",Human Sounds
QbtE_NqRL-Q.mp3,"Writing,Speech",Human Sounds
qbvBls9DW3I.mp3,"Slap, smack",Miscellaneous
QC-JCBbOuNc.mp3,"Quack,Duck,Animal",Animal Sounds
qC5M7BAsKOA.mp3,"Accelerating, revving, vroom,Vehicle,Speech,Air brake,Car,Race car, auto racing",Human Sounds
QC8sz1StEtk.mp3,"Music,Music for children,Bicycle bell",Musical Instruments
qcfuozuNpSg.mp3,Mechanical fan,Miscellaneous
qCG_xoSUA5k.mp3,"Heart sounds, heartbeat,Throbbing",Miscellaneous
qCm-hjMWnFg.mp3,Bouncing,Miscellaneous
qCMCR45l55c.mp3,"Doorbell,Music",Musical Instruments
QcOjEq9Mt5E.mp3,"Sink (filling or washing),Water tap, faucet,Bathtub (filling or washing),Water",Environmental Sounds
QCovzjYMK5c.mp3,"Music,Giggle,Speech,Inside, large room or hall",Human Sounds
QCW2lhs0rt8.mp3,Church bell,Miscellaneous
qCzG9QsM-Pw.mp3,"Music,Snort,Speech",Human Sounds
Qd5qSAXSLN4.mp3,"Ambulance (siren),Car alarm,Emergency vehicle,Siren",Vehicle Sounds
QD9V6AwZar4.mp3,"Fowl,Crowing, cock-a-doodle-doo,Chicken, rooster",Animal Sounds
qDAWMw6-e08.mp3,"Snoring,Domestic animals, pets,Dog,Animal",Animal Sounds
QDCeERXUXjo.mp3,Squish,Miscellaneous
qDiTICmdUQg.mp3,"Heavy metal,Music,Punk rock,Independent music,Psychedelic rock,Rock music,Progressive rock,Grunge",Musical Instruments
qDM8y8DvB-Y.mp3,"Speech,Heavy engine (low frequency)",Human Sounds
qDmALmU5FxI.mp3,"Narration, monologue,Speech",Human Sounds
QdnEYSWRY1Y.mp3,"Dial tone,Speech",Human Sounds
QDNLD63_ndQ.mp3,Snake,Miscellaneous
QdoTdG_VNV4.mp3,"Glass,Music,Musical instrument",Musical Instruments
QDqBJwoQcNY.mp3,"Bird,Turkey,Bird vocalization, bird call, bird song,Fowl,Chirp, tweet,Gobble,Livestock, farm animals, working animals",Animal Sounds
Qdr2xmK84Jo.mp3,"Bird,Bird vocalization, bird call, bird song,Coo,Pigeon, dove",Animal Sounds
qdWTfyysMN8.mp3,"Echo,Effects unit,Guitar,Music,Musical instrument,Plucked string instrument,Distortion",Musical Instruments
QDW_uCMnMMU.mp3,Screaming,Human Sounds
qDXFW2kemrE.mp3,Sneeze,Miscellaneous
QdxkkIEc71w.mp3,"Single-lens reflex camera,Speech,Camera",Human Sounds
QdxlFiDV9Bg.mp3,"Narration, monologue,Music,Speech,Speech synthesizer",Human Sounds
QdyhX0sGGPE.mp3,"Radio,Speech",Human Sounds
QD_0GX7J2IE.mp3,Waterfall,Environmental Sounds
Qe71m678qEU.mp3,"Reverberation,Tapping (guitar technique),Effects unit,Electric guitar,Guitar,Music,Musical instrument,Plucked string instrument",Musical Instruments
qe9i9yZsA_4.mp3,"Bird,Squawk",Animal Sounds
QEaBsR3qUKo.mp3,Singing bowl,Human Sounds
qEAXFUmJB9s.mp3,"Boat, Water vehicle,Wind,Ocean,Sailboat, sailing ship,Wind noise (microphone)",Environmental Sounds
QEB8pcpJZf4.mp3,"Shuffling cards,Speech",Human Sounds
QEDrleSvamI.mp3,"Siren,Civil defense siren",Miscellaneous
qEENp0dx7bA.mp3,"Music,Shout,Speech",Human Sounds
QegDGVYTCdk.mp3,Field recording,Miscellaneous
qEGNzCWQdqo.mp3,"Swing music,Music",Musical Instruments
QEhvnNk22Uw.mp3,"Wind chime,Chime",Environmental Sounds
QejVyYvjrrs.mp3,"Bark,Domestic animals, pets,Bow-wow,Speech,Dog,Animal,Whimper (dog)",Animal Sounds
qEJ_jxZzt7k.mp3,"Tapping (guitar technique),Guitar,Music,Musical instrument",Musical Instruments
qeQT1rjrtkE.mp3,"Disco,Music,Speech",Human Sounds
qET3h3w35EA.mp3,"Swing music,Music,Orchestra,Music of Latin America,Salsa music",Musical Instruments
QETUuZ27N0w.mp3,Clicking,Miscellaneous
QeUxAl-USck.mp3,Singing bowl,Human Sounds
qE_XwOc3COY.mp3,"Music,Crack",Musical Instruments
Qf-ObgK5RS4.mp3,"Splinter,Wood",Miscellaneous
qf8GGfWZw5Q.mp3,"Siren,Civil defense siren",Miscellaneous
qfClIKHj7wc.mp3,"Cat,Music,Domestic animals, pets,Meow,Speech,Animal",Animal Sounds
qFe9xXhkGSE.mp3,"Brass instrument,Trombone,Trumpet",Musical Instruments
QfF8hRWie4c.mp3,"Shuffling cards,Speech",Human Sounds
qFFB_gQu46E.mp3,"Hiccup,Music,Boing",Musical Instruments
Qfgk20nqQXk.mp3,"Thump, thud",Miscellaneous
QFhmzRkUx0I.mp3,"Music,Angry music",Musical Instruments
QFIEGoEUJNk.mp3,Vibraphone,Miscellaneous
QFiIrou_264.mp3,"Singing,Music,Pop music,Bang",Human Sounds
QFiuKTOCdFk.mp3,Sine wave,Miscellaneous
QfM5-WqvquQ.mp3,"Carnatic music,Mantra,Folk music,Music",Musical Instruments
QFnwnAHcttY.mp3,"Toilet flush,Water",Environmental Sounds
QfpUDp0MrfY.mp3,"Noise,Speech,White noise,Children playing",Human Sounds
qFW6oa3jgg8.mp3,"Organ,Hammond organ",Miscellaneous
qfZohdd7mqs.mp3,Spray,Miscellaneous
qg4Rrbn2ZCo.mp3,"Domestic animals, pets,Pig,Speech",Animal Sounds
qg7lFQMe6_w.mp3,"Groan,Speech,Inside, large room or hall",Human Sounds
qGaStbu40YY.mp3,Whip,Miscellaneous
qGcLhHbGrIg.mp3,"Music,Theremin,Speech",Human Sounds
qge0OBWPwHg.mp3,"Spray,Speech",Human Sounds
qGg3bRQBGvM.mp3,Pink noise,Miscellaneous
QGhPi_IvNyk.mp3,Engine knocking,Vehicle Sounds
Qghqqwhl4ZM.mp3,"Sniff,Speech",Human Sounds
QGkUBiVG8-Y.mp3,"Hoot,Owl",Miscellaneous
QGKUIBIprh4.mp3,Light engine (high frequency),Miscellaneous
qgQQ9Skavv8.mp3,"Dental drill, dentist's drill,Speech",Human Sounds
qg_0XTy8zmQ.mp3,"Music,Boom,Speech",Human Sounds
QH942mm-ffs.mp3,"Sink (filling or washing),Water tap, faucet,Water",Environmental Sounds
qha2dOt1s_8.mp3,"Liquid,Drip,Water",Environmental Sounds
qhD-PcvjtcI.mp3,"Flap,Aircraft",Miscellaneous
qHDSQ2RC-sQ.mp3,"Sine wave,Singing bowl",Human Sounds
QhF0CFyzzAc.mp3,"Music of Asia,Music",Musical Instruments
QhFtABqY9cs.mp3,Chopping (food),Miscellaneous
qHGqvxIPYDA.mp3,"Music,Sniff,Speech",Human Sounds
qhIaEEW63Sc.mp3,"Sliding door,Music,Speech,Inside, small room",Human Sounds
QHkqJw4pfEs.mp3,"Speech,Microwave oven",Human Sounds
QhlmKHbPFhU.mp3,Vacuum cleaner,Machine and Tool Sounds
qHLn8HBQx10.mp3,"Tap,Speech",Human Sounds
QHmGUrpOgAU.mp3,"Guitar,Music,Mandolin,Musical instrument,Ukulele,Plucked string instrument,Inside, small room",Musical Instruments
qhOaqSH-x5E.mp3,"Bird flight, flapping wings",Animal Sounds
qhOLpvMMmEc.mp3,"Buzzer,Music,Speech",Human Sounds
QHPJK945JVg.mp3,"Reversing beeps,Truck,Vehicle,Outside, urban or manmade",Vehicle Sounds
QHQxE6M3C3M.mp3,"Liquid,Trickle, dribble,Water,Speech",Human Sounds
QhrmEIIE4DU.mp3,"Wind chime,Chime",Environmental Sounds
QHtpX2ATek0.mp3,"Speech,Child speech, kid speaking,Inside, public space",Human Sounds
QhUa5vXLlCI.mp3,"Speech,Baby cry, infant cry",Human Sounds
QHVUSqKkrMc.mp3,"Engine knocking,Heavy engine (low frequency)",Vehicle Sounds
qHX7gJTGipI.mp3,Jingle bell,Miscellaneous
qHych9TC5bA.mp3,"Music,Hands,Choir,Vocal music",Musical Instruments
qhyrLOJ7LcQ.mp3,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)",Environmental Sounds
Qi5CO-xz6iU.mp3,"Sidetone,Speech",Human Sounds
QI5VGU2pris.mp3,"Boat, Water vehicle,Waves, surf,Wind,Ocean,Sailboat, sailing ship,Wind noise (microphone)",Environmental Sounds
qie2k2gZ7wA.mp3,"Music,Yell,Inside, large room or hall",Human Sounds
QieNoTUa8X8.mp3,"Sizzle,Stir,Frying (food)",Miscellaneous
QiFBbt-6yfU.mp3,"Cat,Caterwaul,Speech,Animal",Animal Sounds
QIgtulpStxA.mp3,"Rustle,Wind instrument, woodwind instrument,Flute",Musical Instruments
qIijCwjUApQ.mp3,Stir,Miscellaneous
qIKMcYfm_gk.mp3,"Christmas music,Gospel music,Mantra,Chant,Music,Song,Choir,A capella",Musical Instruments
qilVdOks5WY.mp3,"Laughter,Bouncing,Speech,Baby laughter",Human Sounds
qIrGS-hyktE.mp3,Shatter,Miscellaneous
QIRX5273XKk.mp3,"Applause,Bellow,Chuckle, chortle,Whoop",Miscellaneous
qiuxNtWXrZI.mp3,"Brass instrument,Saxophone",Musical Instruments
QiUyP9xX8jY.mp3,Waterfall,Environmental Sounds
qiV8azj6bDY.mp3,"Subway, metro, underground,Railroad car, train wagon,Train horn,Rail transport",Vehicle Sounds
qIVmvxv7Yi8.mp3,"Bird,Bird vocalization, bird call, bird song,Fowl,Chirp, tweet,Crowing, cock-a-doodle-doo,Cluck,Chicken, rooster,Livestock, farm animals, working animals",Animal Sounds
Qj1YJEi-R9c.mp3,"Engine,Jet engine",Vehicle Sounds
QJ37xmg5Kd0.mp3,"Vibration,Engine,Vehicle,Noise",Vehicle Sounds
Qj4wBOG3F64.mp3,"Engine,Jet engine,Fixed-wing aircraft, airplane,Aircraft",Vehicle Sounds
Qj6KhQfpjOo.mp3,"Clarinet,Wind instrument, woodwind instrument,Flute",Musical Instruments
qJA9Nupc6aE.mp3,"Zipper (clothing),Whispering",Human Sounds
QjCTP55MfrM.mp3,Keys jangling,Miscellaneous
QJDLZ53UsLk.mp3,Car passing by,Vehicle Sounds
qJdreiGtIrA.mp3,"Bicycle,Music,Vehicle,Traffic noise, roadway noise,Bicycle bell",Musical Instruments
qJEmruL7fzk.mp3,"Biting,Speech,Child speech, kid speaking",Human Sounds
QJEw9jknWlw.mp3,"Bird flight, flapping wings",Animal Sounds
QJumqm9_jz4.mp3,Orchestra,Miscellaneous
qjz5t9M4YCw.mp3,"Bicycle,Speech",Human Sounds
QJZLYY-PRis.mp3,"Ringtone,Music,Speech",Human Sounds
QJzveo6IBsU.mp3,"Timpani,Music",Musical Instruments
QK-mjNg8cPo.mp3,"Banjo,Guitar,Music,Mandolin,Musical instrument,Song,Bluegrass",Musical Instruments
QK-oIY4GDU0.mp3,Whale vocalization,Miscellaneous
QKbldTkeLsE.mp3,"Speech,Crumpling, crinkling",Human Sounds
QKc4EoWJDJw.mp3,"Narration, monologue,Speech,Speech synthesizer",Human Sounds
Qke6klF2VgI.mp3,"Walk, footsteps,Speech",Human Sounds
QKilRakjwmM.mp3,"Beep, bleep,Speech",Animal Sounds
QKkhwAAGLIE.mp3,"Carnatic music,Music,Sitar",Musical Instruments
QKkvuKqKZjY.mp3,Whir,Miscellaneous
QkkZxpD9CZY.mp3,"Mouse,Speech",Human Sounds
QKMOyUGcHJw.mp3,"Music,Speech,Breathing",Human Sounds
qKOsbyT8GCU.mp3,"Christmas music,Christian music,Music,Synthetic singing",Musical Instruments
QKQSD89OXbY.mp3,"Drill,Tools,Power tool",Machine and Tool Sounds
QkRlLuf19JQ.mp3,"Music,Gurgling,Speech",Human Sounds
qkvIEmIRP4g.mp3,"Fire engine, fire truck (siren),Emergency vehicle,Siren",Environmental Sounds
qKYWPMGI53o.mp3,"Music,Bellow,Yell",Human Sounds
qkzk_Pl4gKY.mp3,Aircraft engine,Miscellaneous
qL0ESQcaPhM.mp3,"Bicycle,Vehicle,Speech,Traffic noise, roadway noise",Human Sounds
Ql1-pyajkho.mp3,"Wood block,Drum,Percussion",Musical Instruments
ql66pp0iq_4.mp3,Snoring,Miscellaneous
ql7aH8wF6JM.mp3,"Music,Electronic tuner",Musical Instruments
QlaW568SeDc.mp3,"Music,Musical instrument,Marimba, xylophone,Vibraphone,Classical music,Percussion",Musical Instruments
qLcGWebl9W4.mp3,"Tabla,Drum,Percussion",Musical Instruments
QlCmeCxFr4A.mp3,"Shuffling cards,Speech",Human Sounds
QLEBKY7baBg.mp3,"Goat,Sheep,Bleat,Speech,Animal",Animal Sounds
qlEUrEVqDbo.mp3,Printer,Miscellaneous
QLEXmKz-MV4.mp3,"Cymbal,Cowbell,Drum,Drum kit,Drum roll,Hi-hat,Rimshot,Snare drum,Bass drum,Percussion",Animal Sounds
QLjDhY74Uik.mp3,Jingle bell,Miscellaneous
qlk02ytcnPU.mp3,"Music,Vibraphone",Musical Instruments
QLo1nrPwaPc.mp3,Static,Miscellaneous
QlqLLZQLNiA.mp3,Cowbell,Animal Sounds
qLrHkO2qL3w.mp3,Coin (dropping),Miscellaneous
QlsCzd5Grao.mp3,Arrow,Miscellaneous
qLVjaU5V9f0.mp3,Car passing by,Vehicle Sounds
qlWEAm4AUTU.mp3,"Drum,Music,Musical instrument,Tambourine,Percussion",Musical Instruments
qLWWDHLJBBQ.mp3,"Music,Bouncing,Inside, small room",Musical Instruments
qM-_kJ7VlBA.mp3,"Smoke detector, smoke alarm,Vehicle,Speech,Car,Outside, urban or manmade",Human Sounds
Qm4mHXVzqiI.mp3,Plop,Miscellaneous
qM7ksfRVF70.mp3,Jet engine,Miscellaneous
qm8sJxsZ5VY.mp3,"Electric shaver, electric razor,Music,Inside, small room",Musical Instruments
QMASKehSNQg.mp3,"Speech,Boiling",Human Sounds
qMbGFWz9who.mp3,"Crying, sobbing,Music,Baby cry, infant cry,Inside, small room",Human Sounds
qMKO8bQpzMg.mp3,"Electric piano,Drum,Rimshot,Keyboard (musical),Piano,Bass drum,Percussion",Musical Instruments
qMMhRUyckDE.mp3,"Cowbell,Percussion",Animal Sounds
Qmn63niC6qM.mp3,"Propeller, airscrew,Music,Speech",Human Sounds
QMoRiBjRLKc.mp3,"Vibration,Music",Musical Instruments
qMTB7Ft_Nu4.mp3,"Shuffle,Speech",Human Sounds
QN-ZHevDa4s.mp3,Snake,Miscellaneous
qn5-TAX1jCs.mp3,"Choir,A capella",Miscellaneous
Qn7EQBXrKwI.mp3,"Wood block,Percussion",Miscellaneous
Qna9qrV8_go.mp3,"Bus,Vehicle,Speech",Human Sounds
QNATmv1gQBU.mp3,"Pig,Animal",Animal Sounds
qncdROMBeBw.mp3,"Dial tone,Music,Speech,Inside, small room",Human Sounds
QNekELxXfHw.mp3,"Rodents, rats, mice,Patter",Miscellaneous
QnFbIVjPu_c.mp3,Gush,Miscellaneous
QNHaATzJaFQ.mp3,"Slap, smack",Miscellaneous
qni67aUJbw4.mp3,"Music,Vibraphone",Musical Instruments
qnLV0lmRwpw.mp3,"Groan,Speech,Inside, small room",Human Sounds
QNRche7AZkM.mp3,"Chewing, mastication,Male speech, man speaking,Speech",Human Sounds
QNrsjDzD0QM.mp3,Wheeze,Miscellaneous
qnUax_XrBC8.mp3,"Splash, splatter,Water,Speech",Human Sounds
QnUf5DDKp8s.mp3,"Bee, wasp, etc.,Insect,Fly, housefly",Animal Sounds
QO00gXws7ak.mp3,"Fowl,Honk,Goose",Miscellaneous
qo4J8VQzoLg.mp3,Snoring,Miscellaneous
qoAgI0zz8qI.mp3,"Quack,Duck,Speech",Human Sounds
qoBC2wimalI.mp3,"Music,White noise",Musical Instruments
QocZft2xYD4.mp3,"Wind chime,Chime",Environmental Sounds
qofboYUCfuA.mp3,"Crack,Speech",Human Sounds
QOiwMW2eh5g.mp3,"Air conditioning,Speech",Human Sounds
QoKi7hobTDQ.mp3,"Siren,Civil defense siren",Miscellaneous
qoo1sZq09pQ.mp3,"Brass instrument,French horn,Trombone",Miscellaneous
QOqlkqTR82Q.mp3,"Gunshot, gunfire,Machine gun",Machine and Tool Sounds
Qos5iZOP66A.mp3,"Skidding,Vehicle,Car,Race car, auto racing,Outside, urban or manmade",Vehicle Sounds
qOTk01gmrRo.mp3,"Scratching (performance technique),Music",Musical Instruments
qOWQ663L7UU.mp3,"Mains hum,Hum",Miscellaneous
qP7us0v_mAY.mp3,"Run,Speech",Human Sounds
qp8s5Vhi3WA.mp3,"Water tap, faucet,Rustle,Water",Environmental Sounds
QPgBfm9cJS4.mp3,Ping,Miscellaneous
QPJJ1jsuOsQ.mp3,"Speech,Boiling",Human Sounds
qpL6C0YZUYc.mp3,"Zither,Pizzicato",Miscellaneous
QPLsGsdAUaI.mp3,Pant,Miscellaneous
qpNx57h9Ngw.mp3,"Domestic animals, pets,Howl,Dog,Animal",Animal Sounds
QpPob1F1J2A.mp3,"Chink, clink",Miscellaneous
qPpY07ETSm4.mp3,"Propeller, airscrew,Vehicle,Speech",Human Sounds
QPR_tghZjAI.mp3,"Chewing, mastication,Biting,Crunch",Miscellaneous
qPsoKSYzuyo.mp3,"Splash, splatter,Speech",Human Sounds
qpt3umHYfmY.mp3,"Music,Whoop,Yell",Human Sounds
QPw4_ga7J2o.mp3,Typewriter,Miscellaneous
qpwL14Qhlss.mp3,"Smoke detector, smoke alarm,Music,Speech,Inside, public space",Human Sounds
QpXpWyiWz2o.mp3,"Mains hum,Static",Miscellaneous
QPyeU5c5s-g.mp3,Tubular bells,Miscellaneous
QP_ZCssCySw.mp3,"Rain,Thunderstorm,Thunder,Rain on surface",Environmental Sounds
QqBqzQofczg.mp3,"Rodents, rats, mice,Patter",Miscellaneous
QqdmtqL64RA.mp3,"Brass instrument,Trombone",Miscellaneous
qQEorTHiZCw.mp3,Gasp,Miscellaneous
qQhNzixQvM4.mp3,"Rodents, rats, mice,Patter",Miscellaneous
qqHU2B2RZvQ.mp3,"Boat, Water vehicle,Waves, surf,Wind,Ocean,Ship,Wind noise (microphone)",Environmental Sounds
QQl1FNrlfKg.mp3,String section,Miscellaneous
QqLU-o7N7Kw.mp3,"Bird,Crow",Animal Sounds
QQo7_R2X8oA.mp3,"Silence,Speech,Breathing",Human Sounds
QqOPE8bTTyI.mp3,Coin (dropping),Miscellaneous
qqql0_ZyusM.mp3,Chirp tone,Miscellaneous
qQQmpCMuqNk.mp3,Wheeze,Miscellaneous
QqRrZzOY2xw.mp3,"Music,Punk rock,Grunge",Musical Instruments
QqyesEq8OUY.mp3,"Tick-tock,Tick",Miscellaneous
QR0yjU4K2GM.mp3,"Croak,Frog",Miscellaneous
qRCjs90-1RQ.mp3,"Music,Independent music,Song",Musical Instruments
QrcL5TkDTD0.mp3,"Alarm clock,Speech,Child speech, kid speaking",Human Sounds
qrCWPsqG9vA.mp3,"Bicycle,Vehicle",Vehicle Sounds
qRFOxwdG0Zs.mp3,"Snake,Hiss",Miscellaneous
QrjRWE3rhYY.mp3,"Slosh,Speech,Animal,Outside, rural or natural",Animal Sounds
QrJVAHIkpCo.mp3,"Traditional music,Music,Classical music",Musical Instruments
QRKc90kuAaE.mp3,"Brass instrument,Cymbal,Drum kit,Jazz,Music,Musical instrument,Percussion",Musical Instruments
QRlCOVibJs8.mp3,"Bird,Bird vocalization, bird call, bird song,Coo,Pigeon, dove",Animal Sounds
qrP_H87vFpo.mp3,"Jazz,Music",Musical Instruments
QRr-9RJ2Jtw.mp3,"Sidetone,Speech synthesizer",Human Sounds
QrsgFZBBrzo.mp3,"Harmonica,Wind instrument, woodwind instrument",Environmental Sounds
QrUXDAhP3Fg.mp3,"Gunshot, gunfire,Artillery fire",Miscellaneous
qrY7PW5guxk.mp3,"Afrobeat,Music of Africa,Music,Salsa music",Musical Instruments
QRyTz1FCYuU.mp3,Purr,Miscellaneous
qR_jORD8uN8.mp3,"Music,Rhythm and blues,Zing",Musical Instruments
QS--7Slaacc.mp3,"Gargling,Speech",Human Sounds
QS31Gm9tIig.mp3,"Gunshot, gunfire,Machine gun",Machine and Tool Sounds
QSaX7QfeWog.mp3,"Singing,Country,Music,Mandolin,Ska,Song",Human Sounds
Qsd19T8rN_8.mp3,"Bird,Bird vocalization, bird call, bird song,Coo,Pigeon, dove",Animal Sounds
qsFfUzErXqw.mp3,"Tabla,Music of Asia,Music,Musical instrument,Sitar,Bowed string instrument",Musical Instruments
QSKtHdTnvkE.mp3,"Music,Breaking,Speech,Inside, large room or hall",Human Sounds
qSOmatAR8Wc.mp3,Whir,Miscellaneous
QsONaFwj-lg.mp3,Snoring,Miscellaneous
QSOW0bsFYYM.mp3,"Sniff,Speech",Human Sounds
QSQFiq17MQA.mp3,"Power windows, electric windows,Speech",Human Sounds
QSRjdU4XpGA.mp3,"Toothbrush,Electric toothbrush",Miscellaneous
qsRPTMXFGsA.mp3,"Music,Salsa music",Musical Instruments
qsupx-IXOzU.mp3,"Brass instrument,Saxophone",Musical Instruments
QsWJOPduGT8.mp3,"Sizzle,Stir,Frying (food)",Miscellaneous
QsX7xEEMzZ8.mp3,"Crumpling, crinkling",Miscellaneous
qSy8H8mMW_4.mp3,"Silence,Tearing",Miscellaneous
qs_-emj1qR4.mp3,"Brass instrument,Trombone",Miscellaneous
Qt7FJkuqWPE.mp3,"Bus,Vehicle,Speech,Traffic noise, roadway noise",Human Sounds
QT8199j7YW4.mp3,"Aircraft engine,Vehicle,Speech,Aircraft,Outside, rural or natural",Human Sounds
QtAqBoo27Zc.mp3,Jingle bell,Miscellaneous
QTCgvm9f768.mp3,"Boat, Water vehicle,Rowboat, canoe, kayak",Environmental Sounds
QtEtP5Vb_3o.mp3,"Bird flight, flapping wings",Animal Sounds
QtfIj5cJzYw.mp3,"Background music,New-age music,Music",Musical Instruments
QtF_21Lllpk.mp3,"Sonar,Speech",Human Sounds
QtGZwaPFMlA.mp3,"Sigh,Grunt",Miscellaneous
QTH5NUK9yCY.mp3,"Narration, monologue,Writing,Speech",Human Sounds
QtjMlA_7dds.mp3,"Country,Flamenco,Music,Bluegrass,Vocal music",Musical Instruments
qtnE1hnCD0M.mp3,"Sampler,Music,Drum machine,Synthesizer",Musical Instruments
